Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,sciName,Count,BLH,PBL,PAL,BBD,WBD,WPX,WPL,DSD,SCT,RTL,RBD,YBD,UNK
2015,8/7/2015,LK,OD,79,Western Sambo Deep,792,Siderastrea siderea,21,0,2,0,0,0,0,0,1,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,792,Stephanocoenia intersepta,3,1,0,2,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,792,Undaria agaricites complex,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,793,Dichocoenia stokesii,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,793,Eusmilia fastigiata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,793,Meandrina meandrites,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,793,Orbicella faveolata,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,793,Porites astreoides,8,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,793,Porites porites,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,793,Siderastrea siderea,14,0,1,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,793,Undaria agaricites complex,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,794,Acropora cervicornis,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,794,Dichocoenia stokesii,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,794,Orbicella annularis complex,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,794,Porites astreoides,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,794,Porites porites,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,794,Siderastrea siderea,29,0,2,2,0,0,0,0,2,0,0,0,0,0
2015,8/7/2015,LK,OD,79,Western Sambo Deep,794,Undaria agaricites complex,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,801,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,801,Eusmilia fastigiata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,801,Manicina areolata,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,801,Meandrina meandrites,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,801,Montastraea cavernosa,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,801,Mycetophyllia aliciae,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,801,Porites astreoides,12,0,1,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,801,Siderastrea siderea,41,1,2,9,0,0,0,0,2,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,801,Stephanocoenia intersepta,11,0,1,4,0,0,0,0,1,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,802,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,802,Madracis aurentenra,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,802,Madracis decactis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,802,Manicina areolata,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,802,Meandrina meandrites,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,802,Montastraea cavernosa,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,802,Porites astreoides,10,0,2,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,802,Siderastrea radians,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,802,Siderastrea siderea,32,0,1,2,0,0,0,0,1,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,802,Stephanocoenia intersepta,10,0,2,4,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,802,Undaria agaricites complex,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,803,Madracis decactis,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,803,Montastraea cavernosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,803,Porites astreoides,6,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,803,Siderastrea siderea,33,1,3,3,0,0,0,0,9,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,803,Stephanocoenia intersepta,6,0,1,1,0,0,0,0,0,0,0,0,0,1
2015,8/7/2015,LK,OD,80,Rock Key Deep,803,Undaria agaricites complex,3,0,1,2,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Colpophyllia natans,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Eusmilia fastigiata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Manicina areolata,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Meandrina meandrites,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Montastraea cavernosa,4,1,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Orbicella faveolata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Porites astreoides,12,0,3,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Siderastrea radians,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Siderastrea siderea,54,0,4,15,0,0,0,0,1,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Stephanocoenia intersepta,10,0,1,2,0,0,0,0,0,0,0,0,0,0
2015,8/7/2015,LK,OD,80,Rock Key Deep,804,Undaria agaricites complex,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,811,Dichocoenia stokesii,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,811,Eusmilia fastigiata,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,811,Manicina areolata,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,811,Porites astreoides,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,811,Porites porites,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,811,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,811,Siderastrea radians,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,811,Siderastrea siderea,23,0,0,8,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,811,Stephanocoenia intersepta,5,1,0,2,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,811,Undaria agaricites complex,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,812,Colpophyllia natans,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,812,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,812,Eusmilia fastigiata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,812,Madracis decactis,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,812,Manicina areolata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,812,Montastraea cavernosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,812,Porites astreoides,11,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,812,Porites porites,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,812,Siderastrea siderea,28,0,0,2,0,0,0,0,1,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,812,Stephanocoenia intersepta,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,812,Undaria agaricites complex,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Agaricia fragilis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Dichocoenia stokesii,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Eusmilia fastigiata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Madracis decactis,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Manicina areolata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Meandrina meandrites,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Montastraea cavernosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Orbicella faveolata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Porites astreoides,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Porites porites,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Siderastrea siderea,17,0,0,3,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Stephanocoenia intersepta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,813,Undaria agaricites complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,814,Eusmilia fastigiata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,814,Meandrina meandrites,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,814,Montastraea cavernosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,814,Orbicella faveolata,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,814,Porites astreoides,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,814,Porites porites,5,0,2,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,814,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,814,Siderastrea siderea,25,0,4,3,0,0,0,0,3,0,0,0,0,1
2015,8/3/2015,LK,OD,81,Sand Key Deep,814,Stephanocoenia intersepta,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,8/3/2015,LK,OD,81,Sand Key Deep,814,Undaria agaricites complex,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/9/2016,LK,BCP,18,Content Keys,181,Cladocora arbuscula,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/9/2016,LK,BCP,18,Content Keys,181,Siderastrea radians,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/9/2016,LK,BCP,18,Content Keys,181,Siderastrea siderea,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/9/2016,LK,BCP,18,Content Keys,182,Cladocora arbuscula,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/9/2016,LK,BCP,18,Content Keys,182,Porites astreoides,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,5/9/2016,LK,BCP,18,Content Keys,182,Siderastrea radians,6,0,0,6,0,0,0,0,0,0,0,0,0,0
2016,5/9/2016,LK,BCP,18,Content Keys,182,Siderastrea siderea,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/9/2016,LK,BCP,18,Content Keys,183,Cladocora arbuscula,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/9/2016,LK,BCP,18,Content Keys,183,Siderastrea siderea,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/9/2016,LK,BCP,18,Content Keys,184,Cladocora arbuscula,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/9/2016,LK,BCP,18,Content Keys,184,Siderastrea siderea,13,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,5/9/2016,LK,BCP,18,Content Keys,184,Stephanocoenia intersepta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,211,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,211,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,211,Porites astreoides,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,211,Siderastrea radians,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,211,Siderastrea siderea,17,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,211,Stephanocoenia intersepta,3,0,0,0,0,0,0,0,2,0,0,0,0,2
2016,7/16/2016,UK,P,21,Two Patches,211,Undaria agaricites complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,212,Dichocoenia stokesii,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,212,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,212,Porites astreoides,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,212,Siderastrea radians,6,0,0,4,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,212,Siderastrea siderea,22,0,0,0,0,0,0,0,7,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,212,Solenastrea bournoni,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,212,Stephanocoenia intersepta,3,0,0,0,0,0,0,0,3,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,212,Undaria agaricites complex,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,213,Porites astreoides,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,213,Porites porites,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,213,Siderastrea siderea,14,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,213,Stephanocoenia intersepta,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,213,Undaria agaricites complex,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,214,Colpophyllia natans,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,214,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,214,Oculina diffusa,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,214,Porites astreoides,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,214,Porites porites,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,214,Siderastrea radians,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,214,Siderastrea siderea,43,0,2,4,0,0,0,0,7,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,214,Solenastrea bournoni,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/16/2016,UK,P,21,Two Patches,214,Stephanocoenia intersepta,3,0,0,0,0,0,0,0,3,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,221,Colpophyllia natans,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,221,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,221,Eusmilia fastigiata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,221,Montastraea cavernosa,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,221,Orbicella annularis complex,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,221,Porites astreoides,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,221,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,221,Siderastrea radians,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,221,Siderastrea siderea,40,0,0,5,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,221,Solenastrea bournoni,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,221,Stephanocoenia intersepta,5,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,221,Undaria agaricites complex,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,222,Agaricia fragilis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,222,Diploria labyrinthiformis,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,222,Eusmilia fastigiata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,222,Montastraea cavernosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,222,Orbicella annularis complex,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,222,Porites astreoides,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,222,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,222,Siderastrea radians,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,222,Siderastrea siderea,40,0,0,2,0,0,0,0,1,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,222,Stephanocoenia intersepta,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,222,Undaria agaricites complex,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,223,Dichocoenia stokesii,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,223,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,223,Eusmilia fastigiata,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,223,Montastraea cavernosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,223,Orbicella annularis complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,223,Porites astreoides,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,223,Siderastrea radians,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,223,Siderastrea siderea,35,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,223,Stephanocoenia intersepta,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,223,Undaria agaricites complex,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,224,Colpophyllia natans,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,224,Montastraea cavernosa,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,224,Mycetophyllia aliciae,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,224,Orbicella faveolata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,224,Porites astreoides,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,224,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,224,Siderastrea siderea,31,0,0,2,0,0,0,0,1,0,0,0,0,0
2016,7/14/2016,UK,P,22,Burr Fish,224,Stephanocoenia intersepta,4,0,0,2,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,231,Colpophyllia natans,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,231,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,231,Montastraea cavernosa,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,231,Mycetophyllia aliciae,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,231,Orbicella faveolata,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,231,Porites astreoides,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,231,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,231,Siderastrea siderea,45,0,0,3,0,0,0,0,1,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,231,Stephanocoenia intersepta,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,231,Undaria agaricites complex,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,232,Colpophyllia natans,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,232,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,232,Diploria labyrinthiformis,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,232,Montastraea cavernosa,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,232,Mycetophyllia aliciae,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,232,Orbicella faveolata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,232,Porites astreoides,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,232,Porites porites,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,232,Siderastrea siderea,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,232,Stephanocoenia intersepta,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,233,Colpophyllia natans,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,233,Dichocoenia stokesii,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,233,Eusmilia fastigiata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,233,Montastraea cavernosa,9,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,233,Mycetophyllia lamarckiana,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,233,Orbicella faveolata,5,0,2,1,0,0,0,0,0,0,0,0,0,0
2016,5/6/2016,MK,P,23,Rawa Reef,233,Porites astreoides,2,0,0,0,0,0,0,0,0,0,0,0,0,0
