Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,Acropora_cervicornis,Acropora_palmata,Acropora_prolifera,Agaricia_fragilis,Agaricia_lamarcki,Cladocor_arbuscula,Colpophyllia_natans,Dendrogyra_cylindrus,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_rigida,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis,Madracis_pharensis,Madracis_scenaria,Madracis_sp,Manicina_areolata,Meandrina_meandrites,Millepora_complanata,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_danaana,Mycetophyllia_ferox,Mycetophyllia_lamarckiana,Mycetophyllia_sp,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Orbicella_faveolata,Orbicella_franksi,Phyllangia_americana,Porites_astreoides,Porites_branneri,Porites_porites,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scleractinia,Scolymia_cubensis,Scolymia_lacera,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Solenastrea_hyades,Stephanocoenia_intersepta,Undaria_agaricites_complex
2017,7/18/2017,MK,OS,54,Alligator Shallow,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,1
2017,7/18/2017,MK,OS,54,Alligator Shallow,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,10,0,0,1,0
2017,7/18/2017,MK,OS,54,Alligator Shallow,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,10,0,0,1,0
2017,5/11/2017,MK,OS,55,Tennessee Shallow,551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,3,0,0,0,2,3,0,0,0,0
2017,5/11/2017,MK,OS,55,Tennessee Shallow,552,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,6,0,0,1,0
2017,5/11/2017,MK,OS,55,Tennessee Shallow,553,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,5,7,0,0,2,0
2017,5/11/2017,MK,OS,55,Tennessee Shallow,554,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,0,1,0,0,0,1,5,0,0,4,0
2017,5/12/2017,MK,OS,56,Sombrero Shallow,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,8,0,0,0,0,0,0,30,0,0,0,3
2017,5/12/2017,MK,OS,56,Sombrero Shallow,562,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,19,0,0,1,2
2017,5/12/2017,MK,OS,56,Sombrero Shallow,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,7,0,0,0,0,0,0,7,0,0,0,3
2017,5/12/2017,MK,OS,56,Sombrero Shallow,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,15
2017,12/6/2017,LK,OS,57,Looe Key Shallow,571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,16,0,9,0,1,0,0,0,0,31,0,0,6,10
2017,10/15/2017,LK,OS,57,Looe Key Shallow,572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,5,0,0,0,0,0,0,32,0,0,5,2
2017,12/6/2017,LK,OS,57,Looe Key Shallow,573,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,5,1,0,7,0,5,0,0,0,0,0,0,33,0,0,3,5
2017,12/6/2017,LK,OS,57,Looe Key Shallow,574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,38,0,0,6,1
2017,10/17/2017,LK,OS,58,Eastern Sambo Shallow,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,2,0,0,0,0,0,0,2,0,0,0,1
2017,10/17/2017,LK,OS,58,Eastern Sambo Shallow,582,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1,0,0,0,0,0,0,2,0,0,0,2
2017,12/7/2017,LK,OS,58,Eastern Sambo Shallow,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,3,0,0,0,1
2017,12/7/2017,LK,OS,58,Eastern Sambo Shallow,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,1,0,0,0,0,0,0,5,0,0,0,0
2017,8/16/2017,LK,OS,59,Western Sambo Shallow,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,14,0,0,1,2
2017,8/16/2017,LK,OS,59,Western Sambo Shallow,592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30,0,1,0,0,0,0,0,1,18,0,0,1,26
2017,8/16/2017,LK,OS,59,Western Sambo Shallow,593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,35,0,3,0,0,0,0,0,0,9,0,0,0,19
2017,8/16/2017,LK,OS,59,Western Sambo Shallow,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,37,0,0,0,1,0,0,0,1,12,0,0,0,11
2017,8/23/2017,LK,OS,60,Rock Key Shallow,601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,1
2017,8/23/2017,LK,OS,60,Rock Key Shallow,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,1,0,0,0,0,3,6,0,0,0,4
2017,8/23/2017,LK,OS,60,Rock Key Shallow,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,4,0,0,0,0
2017,8/23/2017,LK,OS,60,Rock Key Shallow,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,1,0,0,0,0,0,0,2,0,0,0,12
2017,8/15/2017,LK,OS,61,Sand Key Shallow,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,5,0,0,1,10
2017,8/15/2017,LK,OS,61,Sand Key Shallow,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,35,0,2,0,0,0,0,0,0,18,0,0,0,9
2017,8/15/2017,LK,OS,61,Sand Key Shallow,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,12,0,2,0,0,0,0,0,0,15,0,0,1,3
2017,8/15/2017,LK,OS,61,Sand Key Shallow,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,8,1,1,0,0,0,2,4,0,0,0,2
2017,7/16/2017,UK,OD,70,Carysfort Deep,701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,11,0,0,6,21
2017,7/15/2017,UK,OD,70,Carysfort Deep,702,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,0,12,0,1,0,0,0,0,0,0,12,0,0,3,22
2017,7/15/2017,UK,OD,70,Carysfort Deep,703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,2,0,18,0,1,0,0,0,0,0,1,17,0,0,5,20
2017,7/15/2017,UK,OD,70,Carysfort Deep,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,5,0,0,0,0,0,0,1,0,0,0,13
2017,7/12/2017,UK,OD,72,Molasses Deep,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,11,0,0,2,6
2017,7/12/2017,UK,OD,72,Molasses Deep,722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,7,0,0,1,3
2017,7/12/2017,UK,OD,72,Molasses Deep,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,10,0,0,3,16
2017,7/12/2017,UK,OD,72,Molasses Deep,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,18,0,0,4,14
2017,7/19/2017,UK,OD,73,Conch Deep,732,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,3,0,0,0,0,0,0,20,0,0,8,18
2017,7/19/2017,UK,OD,73,Conch Deep,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,17,0,0,9,14
2017,7/19/2017,UK,OD,73,Conch Deep,734,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,24,0,0,10,18
2017,7/18/2017,MK,OD,74,Alligator Deep,741,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,0,0,3,1
2017,7/18/2017,MK,OD,74,Alligator Deep,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,10,0,0,5,0
2017,7/18/2017,MK,OD,74,Alligator Deep,743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,12,0,0,8,0
2017,7/18/2017,MK,OD,74,Alligator Deep,744,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,7,0,0,8,0
2017,5/11/2017,MK,OD,75,Tennessee Deep,751,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,22,0,0,0,0,0,0,0,0,38,0,0,12,1
2017,5/11/2017,MK,OD,75,Tennessee Deep,752,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,16,0,1,0,0,0,0,0,0,31,0,0,10,8
2017,5/11/2017,MK,OD,75,Tennessee Deep,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,14,0,2,0,0,0,0,0,0,45,0,0,11,3
2017,5/11/2017,MK,OD,75,Tennessee Deep,754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,2,0,21,0,0,0,0,0,0,0,0,45,0,0,16,8
2017,5/12/2017,MK,OD,76,Sombrero Deep,761,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,28,0,0,29,5
2017,5/12/2017,MK,OD,76,Sombrero Deep,762,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,42,0,0,22,5
2017,5/12/2017,MK,OD,76,Sombrero Deep,763,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,32,0,0,14,12
2017,5/12/2017,MK,OD,76,Sombrero Deep,764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,2,0,0,0,0,0,0,55,0,0,25,18
2017,12/6/2017,LK,OD,77,Looe Key Deep,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,12,0,1,0,0,0,0,0,0,26,0,0,5,10
2017,12/6/2017,LK,OD,77,Looe Key Deep,772,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,1,0,2,0,0,0,0,29,0,0,10,5
2017,12/6/2017,LK,OD,77,Looe Key Deep,773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,42,0,0,18,9
2017,12/6/2017,LK,OD,77,Looe Key Deep,774,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,33,0,0,10,6
2017,12/7/2017,LK,OD,78,Eastern Sambo Deep,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,44,0,0,22,8
2017,12/7/2017,LK,OD,78,Eastern Sambo Deep,782,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,26,0,0,11,3
2017,12/7/2017,LK,OD,78,Eastern Sambo Deep,783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,43,0,0,16,5
2017,12/7/2017,LK,OD,78,Eastern Sambo Deep,784,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,51,0,0,25,0
2017,8/16/2017,LK,OD,79,Western Sambo Deep,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,29,0,0,4,6
2017,8/16/2017,LK,OD,79,Western Sambo Deep,792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,28,0,0,3,1
2017,8/16/2017,LK,OD,79,Western Sambo Deep,793,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,4,0,0,0,0,0,0,21,0,0,0,5
2017,8/16/2017,LK,OD,79,Western Sambo Deep,794,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,1,52,0,0,1,1
2017,8/23/2017,LK,OD,80,Rock Key Deep,801,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,4,3,0,4,0,1,0,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,1,0,0,48,0,0,13,1
2017,8/23/2017,LK,OD,80,Rock Key Deep,802,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,43,0,0,10,2
2017,8/23/2017,LK,OD,80,Rock Key Deep,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,46,0,0,9,5
2017,8/23/2017,LK,OD,80,Rock Key Deep,804,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,1,0,0,0,2,68,0,0,14,4
2017,8/15/2017,LK,OD,81,Sand Key Deep,811,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,1,33,0,0,5,1
2017,8/15/2017,LK,OD,81,Sand Key Deep,812,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,41,0,0,5,1
2017,8/15/2017,LK,OD,81,Sand Key Deep,813,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,24,0,0,2,4
2017,8/15/2017,LK,OD,81,Sand Key Deep,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,27,0,0,2,1
2018,5/23/2018,LK,BCP,18,Content Keys,181,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,2,0,0,0
2018,5/23/2018,LK,BCP,18,Content Keys,182,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,13,1,0,3,0
2018,5/23/2018,LK,BCP,18,Content Keys,183,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,2,0,0
2018,5/23/2018,LK,BCP,18,Content Keys,184,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,2,0,0
2018,7/12/2018,UK,P,21,Two Patches,211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,20,0,0,3,3
2018,7/12/2018,UK,P,21,Two Patches,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,18,1,0,3,1
2018,7/12/2018,UK,P,21,Two Patches,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,19,0,0,2,12
2018,7/12/2018,UK,P,21,Two Patches,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,49,4,0,1,1
2018,7/12/2018,UK,P,22,Burr Fish,221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,40,1,0,5,1
2018,7/12/2018,UK,P,22,Burr Fish,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,2,27,0,0,8,6
2018,7/12/2018,UK,P,22,Burr Fish,223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,1,33,0,0,8,12
2018,7/12/2018,UK,P,22,Burr Fish,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,28,0,0,4,0
2018,5/18/2018,MK,P,23,Rawa Reef,231,0,0,0,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,43,0,0,14,1
2018,5/18/2018,MK,P,23,Rawa Reef,232,0,0,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,30,0,0,13,0
2018,5/18/2018,MK,P,23,Rawa Reef,233,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,62,0,0,28,0
2018,5/18/2018,MK,P,23,Rawa Reef,234,0,0,0,0,1,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,51,0,0,19,2
2018,6/26/2018,MK,P,24,Thor,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,4,0,0,0,0,0,0,16,0,0,18,0
2018,6/26/2018,MK,P,24,Thor,242,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,26,0,6,0,1,0,1,0,1,28,0,0,25,0
2018,6/26/2018,MK,P,24,Thor,243,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,7,0,1,0,0,0,4,43,0,0,21,2
2018,6/26/2018,MK,P,24,Thor,244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,52,0,0,26,1
2018,6/25/2018,LK,P,25,Wonderland,251,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,28,0,0,3,1
2018,6/25/2018,LK,P,25,Wonderland,252,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,5,11,0,0,1,0,1,0,0,0,0,0,0,16,0,0,3,0
2018,6/25/2018,LK,P,25,Wonderland,253,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,15,0,0,0,0,0,0,0,1,32,0,0,18,0
2018,6/25/2018,LK,P,25,Wonderland,254,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,6,4,1,0,4,0,0,0,0,0,0,0,2,33,0,0,15,0
2018,8/11/2018,LK,P,26,Red Dun Reef,261,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,3,1,0,0,10,0,0,0,1,0,0,0,0,65,1,0,39,1
2018,8/11/2018,LK,P,26,Red Dun Reef,262,0,0,0,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,63,0,0,35,0
2018,8/11/2018,LK,P,26,Red Dun Reef,263,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,2,0,0,0,0,70,0,0,46,1
2018,8/11/2018,LK,P,26,Red Dun Reef,264,0,0,0,0,0,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,5,1,0,8,0,0,0,1,0,1,0,0,69,0,0,31,1
2018,7/14/2018,UK,P,30,Turtle,301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,2,0,0,16,0,3,0,0,0,0,0,0,49,0,0,5,8
2018,7/14/2018,UK,P,30,Turtle,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,18,1,0,1,7
